,Almacenamiento interno,Descripcion,Direccion,Fecha,Marca,Precio,Pulgadas
370,16.0,"Móvil - Alcatel U5 HD Premium, 5"" IPS HD, 4G, Quad Core, 16 GB, 2 GB RAM, Cámara 8 MP, Negro",https://tiendas.mediamarkt.es/p/movil-alcatel-u5-premium-negro-5.5-ips-hd-1384559#specifications,08/25/18 - 18:43:20,Alcatel,89.0,5.0
371,16.0,"Móvil - Xiaomi Redmi Note 5A, 5.5"" HD, Snapdragon 425, 2GB RAM, 16GB, Cámaras 13+5MPx, Oro rosa",https://tiendas.mediamarkt.es/p/movil-xiaomi-redmi-note-5a-5.5-hd-1384734#specifications,08/25/18 - 18:43:21,Xiaomi,131.0,5.5
372,32.0,"Móvil - Xiaomi Redmi Note 4, 5.5"", Full HD, 3 GB RAM, 13 MP, Memoria 32 GB, Dual Sim, Gris oscuro",https://tiendas.mediamarkt.es/p/movil-xiaomi-redmi-note-4-5.5-full-hd-3gb-1383689#specifications,08/25/18 - 18:43:22,Xiaomi,169.0,5.5
373,32.0,"Smartphone - Wiko Sunny Max, 4 Pulgadas, 8GB, 3G, Quad Core, SIM doble, Plata",https://tiendas.mediamarkt.es/p/smartphone-wiko-sunny-max-4-pulgadas-8gb-1381687#specifications,08/25/18 - 18:43:23,Wiko,49.9,4.0
374,16.0,"Móvil - Huawei Y7, 5.5"" HD, 2 GB RAM, Memoria de 16 GB, 12 + 8 MPx, 4000 mAh, Dorado",https://tiendas.mediamarkt.es/p/movil-huawei-y7-5.5-hd-2-gb-ram-memoria-1369347#specifications,08/25/18 - 18:43:24,Huawei,139.0,5.5
375,8.0,"Móvil - LG K4 (2017), Pantalla 5"", Quad Core, 1GB RAM, 8GB, Cámara 5MP, Negro",https://tiendas.mediamarkt.es/p/movil-lg-k4-2017-pantalla-4.5-4g-quad-1375390#specifications,08/25/18 - 18:43:25,LG,98.99,5.0
376,256.0,"Móvil - Apple iPhone 8 Plus, 5.5"" Full HD, Cámara 12MPx + 7MPx, Memoria interna 256 GB, Gris espacial",https://tiendas.mediamarkt.es/p/movil-apple-iphone-8-plus-5.5-full-hd-1376802#specifications,08/25/18 - 18:43:27,Apple,1035.0,5.5
377,32.0,"Móvil - Xiaomi Redmi Note 5A Prime, 5.5'', HD, Snapdragon 435, 3 GB RAM, 32 GB, 16 MP + 13 MP, Dual Sim, Oro",https://tiendas.mediamarkt.es/p/movil-xiaomi-redmi-note-5-a-oro-1384736#specifications,08/25/18 - 18:43:27,Xiaomi,145.0,5.5
378,32.0,"Móvil - Xiaomi Redmi Note 5A, 5.5'', HD, 2GB RAM, 13MP, Memoria 32GB, Dual Sim, Gris Oscuro",https://tiendas.mediamarkt.es/p/movil-xiaomi-redmi-note-5a-5.5-hd-2gb-ram-1384737#specifications,08/25/18 - 18:43:29,Xiaomi,163.0,5.5
379,16.0,"Móvil - Alcatel A5 LED, 5.2 pulgadas, HD, IPS, 4G, 16GB, 8 MP + 5 MP, Plata",https://tiendas.mediamarkt.es/p/movil-alcatel-a5-led-5.2-pulgadas-hd-4g-1370619#specifications,08/25/18 - 18:43:30,Alcatel,99.0,5.2
380,16.0,"Móvil - Asus Zenfone Go, 5'', HD, 16GB, 2GB RAM, Dual SIM, Blanco",https://tiendas.mediamarkt.es/p/asus-zenfone-go-blanco-dualsim-16gb-1391960#specifications,08/25/18 - 18:43:30,Asus,89.0,5.0
381,32.0,"Pack Móvil - Asus ZENFONE MAX PLUS ORO 5,7"",DS,4G,8N,32GB + Tarjeta MicroSD 16 GB",https://tiendas.mediamarkt.es/p/zenf-max-plus-57-tarjetasd16gb-t-200006897#specifications,08/25/18 - 18:43:31,Asus,299.0,5.7
382,32.0,"Móvil - LG G5, 32GB, pantalla 5.3"" QHD, Quad-Core, red 4G, Plata",https://tiendas.mediamarkt.es/p/movil-lg-g5-32gb-pantalla-5-3-qhd-plata-1320022#specifications,08/25/18 - 18:43:33,LG,627.0,5.3
383,16.0,"Móvil - LG K10, 5.3'', HD, 16 GB, 1.5 GB RAM, 13 MP + 5 MP, Red 4G, Dual SIM, Azul",https://tiendas.mediamarkt.es/p/movil-lg-k10-red-4g-dual-sim-azul-1327705#specifications,08/25/18 - 18:43:33,LG,179.0,5.3
384,16.0,"Móvil - Alcatel POP 4 Plus, Dual Sim, 5.5 pulgadas, HD IPS, 16 GB, Azul",https://tiendas.mediamarkt.es/p/movil-alcatel-pop-4-plus-dual-sim-5-1331495#specifications,08/25/18 - 18:43:35,Alcatel,119.0,5.5
385,32.0,"Móvil - Sony Xperia X Performance, 32GB, Cámara 23MP, Pantalla Full HD 5"", Blanco",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-performance-32gb-blanco-1334603#specifications,08/25/18 - 18:43:36,Sony,679.0,5.0
386,128.0,"Móvil - iPhone 7 de 128GB con red 4G LTE, pantalla Retina HD de 4.7"" y cámara gran angular de 12 Mpx, plata",https://tiendas.mediamarkt.es/p/movil-iphone-7-de-128gb-con-red-4g-lte-retina-hd-4-7-plata-1340006#specifications,08/25/18 - 18:43:39,Apple,729.0,4.7
387,8.0,"Móvil - Wiko Jerry, 5 pulgadas, Dual SIM, 3G, 4 núcleos, 8GB, Marshmallow 6.0, Turquesa",https://tiendas.mediamarkt.es/p/movil-wiko-jerry-5-pulgadas-dual-sim-turquesa-1329454#specifications,08/25/18 - 18:43:40,Wiko,64.9,5.0
388,16.0,"Móvil - Meizu M3 NOTE, Procesador Helio P10, 5.5"", 16 GB, Gris",https://tiendas.mediamarkt.es/p/movil-meizu-m3-note-procesador-helio-1337707#specifications,08/25/18 - 18:43:41,Meizu,149.0,5.5
389,16.0,"Móvil - Apple iPhone 6S Plus, 16GB, pantalla 5.5 pulgadas, red 4G, plateado",https://tiendas.mediamarkt.es/p/movil-apple-iphone-6s-plus-16gb-plateado-1296084#specifications,08/25/18 - 18:43:42,Apple,779.0,5.5
390,64.0,"Móvil - Apple iPhone 6S Plus, 64GB, pantalla 5.5 pulgadas, red 4G, plateado",https://tiendas.mediamarkt.es/p/movil-apple-iphone-6s-plus-64gb-plateado-1296090#specifications,08/25/18 - 18:43:43,Apple,984.0,5.5
391,8.0,"Móvil - Asus Zenfone Go, 8GB, Dual SIM, pantalla HD 5"", blanco",https://tiendas.mediamarkt.es/p/movil-asus-zenfone-go-8gb-dual-sim-1295548#specifications,08/25/18 - 18:43:44,Asus,89.0,5.0
392,16.0,"Móvil - BQ Aquaris E5s Essential, Dual SIM, 16GB, pantalla 5"", Quad-Core, red 4G, blanco",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-e5s-essential-dual-sim-1312436#specifications,08/25/18 - 18:43:45,BQ,175.0,5.0
393,8.0,"Móvil - Samsung Galaxy J3 (2016), 8GB, Pantalla 5"" HD, Quad-Core, Red 4G, Negro",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-j3-2016-8gb-p-1315550#specifications,08/25/18 - 18:43:46,Samsung,109.0,5.0
394,16.0,"Móvil - Zopo Speed 7 Plus GP Edición Jorge Lorenzo, 16GB red 4G, Dual SIM, pantalla FHD 5,5"", 13,2 mpx, negro",https://tiendas.mediamarkt.es/p/movil-zopo-speed-7-plus-gp-edicion-jor-1302764#specifications,08/25/18 - 18:43:50,Zopo,226.0,5.5
395,8.0,"Móvil - Nokia Lumia 535, 8GB, pantalla de 5"", 5 Mpx, negro",https://tiendas.mediamarkt.es/p/movil-nokia-lumia-535-8gb-pantalla-d-1271640#specifications,08/25/18 - 18:43:51,Microsoft,120.0,5.0
396,16.0,"Móvil - Acer Liquid Jade S, 16GB, Dual SIM, red 4G, 5 pulgadas, blanco",https://tiendas.mediamarkt.es/p/movil-acer-liquid-jade-s-16gb-dual-s-1271907#specifications,08/25/18 - 18:43:52,Acer,267.0,5.0
397,8.0,"Móvil - Microsoft Lumia 640 XL Negro de 8GB con pantalla HD de 5,7 pulgadas, Dual SIM y cámara de 13 mpx.",https://tiendas.mediamarkt.es/p/movil-microsoft-lumia-640-xl-negro-de-1277031#specifications,08/25/18 - 18:43:56,Microsoft,196.0,5.7
398,8.0,"Móvil - Sony Xperia M4 Aqua Blanco de 8GB con 4G, pantalla HD de 5 pulgadas, cámara de 13 mpx, resistente al agua",https://tiendas.mediamarkt.es/p/movil-sony-xperia-m4-aqua-blanco-de-8g-1283176#specifications,08/25/18 - 18:43:57,Sony,283.0,5.0
399,16.0,"Móvil - BQ Aquaris M5 16GB, Dual Sim, Blanco",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-m5-16gb-dual-sim-bl-1285263#specifications,08/25/18 - 18:43:58,BQ,234.0,5.0
400,32.0,"Móvil - ZTE A610 Plus, 5.5 pulgadas FHD, 4G, 8 núcleos, 32GB, Cámara 13 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-zte-a610-plus-5-5p-4g-8n-32gb-dorado-1348152#specifications,08/25/18 - 18:44:00,ZTE,233.0,5.5
401,32.0,"Smartphone - Wiko U FEEL PRIME, 5"", FullHD, Sensor de huella personalizable, 32 GB, 4G, Color Plateado",https://tiendas.mediamarkt.es/p/smartphone-wiko-u-feel-prime-5-full-1343495#specifications,08/25/18 - 18:44:01,Wiko,265.0,5.5
402,32.0,"Móvil - Samsung Galaxy S7 Edge, 32GB, 4GB RAM, Pantalla de 5.5 pulgadas, Azul light",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-s7-edge-32gb-4g-1349577#specifications,08/25/18 - 18:44:02,Samsung,532.0,5.5
403,16.0,"Móvil - Motorola Moto G5, 5'', Full HD, Qualcomm Snapdagon 430, 3 GB RAM, 16GB, 13 MP + 5MP, Gris Lunar",https://tiendas.mediamarkt.es/p/movil-motorola-moto-g5-full-hd-5-16-gb-1359278#specifications,08/25/18 - 18:44:04,Motorola,160.0,5.5
404,32.0,"Móvil phablet - Lenovo Phab 2 Plus, 6.4 pulgadas, 4G, 8N, 32GB, Gris",https://tiendas.mediamarkt.es/p/movil-phablet-lenovo-phab-2-plus-6-4-1347968#specifications,08/25/18 - 18:44:05,Lenovo,299.0,5.5
405,256.0,"Móvil - iPhone 7 de 256GB con red 4G LTE, pantalla Retina HD de 4.7"" y cámara gran angular de 12 Mpx, Rosa dorado",https://tiendas.mediamarkt.es/p/movil-iphone-7-de-256gb-con-red-4g-lte-rosa-dorado-1340041#specifications,08/25/18 - 18:44:06,Apple,855.0,4.7
406,64.0,"Móvil - ZTE Axon 7, 64GB, 4G, Pantalla 5.5"" 2K, 4 GB RAM, 4N, Plateado",https://tiendas.mediamarkt.es/p/movil-zte-axon-7-64gb-4g-pantalla-5-1345444#specifications,08/25/18 - 18:44:07,ZTE,474.0,5.5
407,16.0,"Móvil - Zopo COLOR F5, 5"", 4G, 16GB, DualSIM, Dorado",https://tiendas.mediamarkt.es/p/movil-zopo-color-f5-5-4g-16gb-dua-dorado-1339793#specifications,08/25/18 - 18:44:08,Zopo,127.0,5.0
408,16.0,"Móvil - Zopo Color F2, 16GB, red 4G, Dual SIM, Blanco",https://tiendas.mediamarkt.es/p/movil-zopo-color-f2-16gb-red-4g-dua-blanco-1339799#specifications,08/25/18 - 18:44:10,Zopo,139.0,5.0
409,16.0,"Móvil - Zopo COLOR F5, 5"", 4G, 16GB, DualSIM, Negro",https://tiendas.mediamarkt.es/p/movil-zopo-color-f5-5-4g-16gb-dua-negro-1339792#specifications,08/25/18 - 18:44:13,Zopo,109.0,5.0
410,16.0,"Móvil - Meizu M5S, 5.2"" HD, 3 GB RAM, 8 núcleos, Memoria interna 16 GB, Cámaras 13 MP + 5 MP, 4G, Gris",https://tiendas.mediamarkt.es/p/movil-meizu-m5s-4g-16gb-gris-1364297#specifications,08/25/18 - 18:44:14,Meizu,157.0,5.2
411,32.0,"Móvil - Meizu M5 Note, 5.5"" Full HD, 3 GB RAM, Memoria de 32 GB, Cámaras 13 MP + 5 MP, Plateado",https://tiendas.mediamarkt.es/p/movil-meizu-m5-note-5.5-full-hd-plata-1364301#specifications,08/25/18 - 18:44:18,Meizu,199.0,5.5
412,16.0,"Móvil - Huawei P8 Lite 2017, 16 GB, 5.2 pulgadas FHD, 4G, Cámara 12 MP, Azul",https://tiendas.mediamarkt.es/p/huawei-p8-lite-17-5-2p4g8n16gbbl-1366760#specifications,08/25/18 - 18:44:19,Huawei,169.0,5.2
413,16.0,"Móvil - BQ AQUARIS M 2017, 5.5 pulgadas, 4G, 8 núcleos, 16GB, 13 Mpx, Negro",https://tiendas.mediamarkt.es/p/smartphone-bq-aquaris-m-2017-negro-5-5-4g-1366351#specifications,08/25/18 - 18:44:20,BQ,179.0,5.5
414,2.0,"Móvil - Huawei Y6 2017, 5'', HD, IPS, MediaTek MT6737T, 2 GB RAM, 16 GB, 4G, 13 MP + 5 MP, Dual Sim, Blanco",https://tiendas.mediamarkt.es/p/movil-huawei-y6-2017-2gb-red-4g-hd-5-13mp-1374120#specifications,08/25/18 - 18:44:21,Huawei,99.0,5.0
415,8.0,"Móvil - Alcatel U5, 5 pulgadas, FWVGA, 4G, 8GB, 8MP, Gris y negro",https://tiendas.mediamarkt.es/p/movil-alcatel-u5-5-pulgadas-fwvga-4g-8gb-1370615#specifications,08/25/18 - 18:44:22,Alcatel,79.9,5.0
416,8.0,"Móvil - Alcatel U5, 5 pulgadas, FWVGA, 4G, 8GB, 8MP, Azul y negro",https://tiendas.mediamarkt.es/p/movil-alcatel-u5-5-pulgadas-fwvga-4g-8gb-1370616#specifications,08/25/18 - 18:44:26,Alcatel,79.9,5.0
417,32.0,"Móvil - Motorola Moto G5S Plus, 5.5"", Full HD, Qualcomm Snapdragon 625, 3 GB RAM, 32GB, 13MP + 8MP, 4G, gris lunar",https://tiendas.mediamarkt.es/p/smartphone-motorola-moto-g5s-plus-5-5-red-1375393#specifications,08/25/18 - 18:44:27,Motorola,299.0,5.5
418,16.0,"Móvil - ZTE Blade A520, 5'', 16 GB, 2 GB RAM, 13 MP, Plata",https://tiendas.mediamarkt.es/p/movil-zte-blade-a520-5-pulgadas-16-gb-2-1371221#specifications,08/25/18 - 18:44:28,ZTE,111.0,5.0
419,16.0,"Móvil - Nokia 3, 16GB, 2GB RAM, Pantalla de 5"", 8 mpx+8 mpx, Negro",https://tiendas.mediamarkt.es/p/movil-nokia-3-negro-1370527#specifications,08/25/18 - 18:44:30,Nokia,99.0,5.0
420,16.0,"Móvil - Nokia 3, 16GB, 2GB RAM, Pantalla de 5"", 8 mpx+8 mpx, Blanco",https://tiendas.mediamarkt.es/p/movil-nokia-3-blanco-1370528#specifications,08/25/18 - 18:44:33,Nokia,99.0,5.0
421,8.0,"Móvil - ZTE Blade L7, Pantalla HD de 5"", 8 GB, 1 GB RAM, Dual SIM, Negro",https://tiendas.mediamarkt.es/p/movil-zte-blade-l7-negro-1371219#specifications,08/25/18 - 18:44:34,ZTE,89.0,5.0
422,64.0,"Móvil - Samsung Galaxy S8, 5.8'', Octa-Core, 64 GB, 12 MP, Red 4G, Azul océano",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-s8-pantalla-5.8-1370350#specifications,08/25/18 - 18:44:35,Samsung,498.0,5.8
423,64.0,"Móvil - Sony Xperia XZ Premium, 5.5 pulgadas, 4G, 64GB, 4K HDR, Negro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xz-premium-5.5-pulgadas-1370950#specifications,08/25/18 - 18:44:36,Sony,685.0,5.5
424,64.0,"Móvil - BQ Aquaris X Pro, 64GB, 4G, 12mpx, Huella dactilar, 5.2 pulgadas, Full HD, Blanco",https://tiendas.mediamarkt.es/p/smartphone-bq-aquaris-x-pro-blanco-1363810#specifications,08/25/18 - 18:44:37,BQ,299.0,5.5
425,16.0,"MEIZU M5 5,2P/4G/8N/16GB/BL",https://tiendas.mediamarkt.es/p/movil-meizu-m5-5.2-hd-2-gb-ram-16-gb-azul-1364294#specifications,08/25/18 - 18:44:40,Meizu,154.0,5.2
426,16.0,"MEIZU M5 5,2P/4G/8N/16GB/GD",https://tiendas.mediamarkt.es/p/meizu-m5-sim-doble-4g-16gb-oro-1364296#specifications,08/25/18 - 18:44:41,Meizu,140.0,5.2
427,16.0,"Móvil - Huawei Y7, 5.5"" HD, 2 GB RAM, Memoria de 16 GB, 12 + 8 MPx, 4000 mAh, Blanco",https://tiendas.mediamarkt.es/p/movil-huawei-y7-5.5-hd-2-gb-ram-memoria-1369346#specifications,08/25/18 - 18:44:45,Huawei,139.0,5.5
428,16.0,"Móvil - Motorola Moto E4, 5"", HD, 16 GB, 2 GB RAM, 8 MP, Gris",https://tiendas.mediamarkt.es/p/movil-motorola-moto-e4-5-hd-2-gb-ram-1367741#specifications,08/25/18 - 18:44:46,Motorola,130.0,5.0
429,16.0,"Móvil - Motorola Moto E4, 5"", HD, 16 GB, 2 GB RAM, 8 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-motorola-moto-e4-5-hd-2-gb-ram-1367744#specifications,08/25/18 - 18:44:48,Motorola,132.0,5.0
430,32.0,"Móvil - Meizu M5 Note, 5.5"" Full HD, 3 GB RAM, Memoria de 32 GB, Cámaras 13 MP + 5 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-meizu-m5-note-5.5-full-hd-dorado-1364302#specifications,08/25/18 - 18:44:49,Meizu,199.0,5.5
431,32.0,"Móvil - Sony Xperia XA1 Ultra, 6"", 32 GB, 8 núcleos, Red 4G, Cámara 23 MP, Negro",https://tiendas.mediamarkt.es/p/movil-sony-xpe-xa1-ultra-negro-1362902#specifications,08/25/18 - 18:44:50,Sony,299.0,6.0
432,32.0,"Móvil - Sony Xperia XA1 Ultra, 6"", 32 GB, 8 núcleos, Red 4G, Cámara 23 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-sony-xpe-xa1-ultra-dorado-1362904#specifications,08/25/18 - 18:44:52,Sony,299.0,6.0
433,32.0,"Móvil - Sony Xperia XA1 Ultra, 6"", 32 GB, 8 núcleos, Red 4G, Cámara 23 MP, Blanco",https://tiendas.mediamarkt.es/p/movil-sony-xpe-xa1-ultra-blanco-1362903#specifications,08/25/18 - 18:44:55,Sony,299.0,6.0
434,16.0,"Móvil - Sony XPERIA L1, 5.5"", Red 4G, 4 núcleos, Capacidad 16GB, Cámara de 13 MP, Negro",https://tiendas.mediamarkt.es/p/smartphone-sony-xperia-l1-5.5-red-4g-4-1362896#specifications,08/25/18 - 18:44:56,Sony,170.0,5.5
435,16.0,"Móvil - Meizu M5S, 5.2"" HD, 3 GB RAM, 8 núcleos, Memoria interna 16 GB, Cámaras 13 MP + 5 MP, 4G, Dorado",https://tiendas.mediamarkt.es/p/movil-meizu-m5s-4g-16gb-oro-1364299#specifications,08/25/18 - 18:44:57,Meizu,159.0,5.2
436,32.0,"Móvil - Meizu M5 Note, 5.5"" Full HD, 3 GB RAM, Memoria de 32 GB, Cámaras 13 MP + 5 MP, Gris",https://tiendas.mediamarkt.es/p/movil-meizu-m5-note-5.5-full-hd-3-gb-gris-1364300#specifications,08/25/18 - 18:44:58,Meizu,199.0,5.5
437,32.0,"Móvil - Sony Xperia XA1, 5"" HD, Cámara 23 MPx, 3 GB RAM, Memoria interna 32 GB, Mediatek Helio P20 Octa Core, Rosa",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa1-23-mpx-rosa-1362901#specifications,08/25/18 - 18:44:59,Sony,199.0,5.0
438,32.0,"Móvil - Sony Xperia XA1, 5"" HD, Cámara 23 MPx, 3 GB RAM, Memoria interna 32 GB, Mediatek Helio P20 Octa Core, Blanco",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa1-23-mpx-blanco-1362899#specifications,08/25/18 - 18:45:00,Sony,199.0,5.0
439,16.0,"Móvil - Zopo COLOR F5, 5"", 4G, 16GB, DualSIM, Blanco",https://tiendas.mediamarkt.es/p/movil-zopo-color-f5-5-4g-16gb-dua-blanco-1339795#specifications,08/25/18 - 18:45:02,Zopo,124.0,5.0
440,16.0,"Móvil - Zopo COLOR C3, 5 pulgadas, 4G, 16GB, Dual SIM, Negro",https://tiendas.mediamarkt.es/p/movil-zopo-color-c3-5-pulgadas-4g-1-negro-1339883#specifications,08/25/18 - 18:45:05,Zopo,65.99,5.0
441,16.0,"Móvil - Zopo COLOR C3, 5 pulgadas, 4G, 16GB, Dual SIM, Plata",https://tiendas.mediamarkt.es/p/movil-zopo-color-c3-5-pulgadas-4g-1-plata-1339790#specifications,08/25/18 - 18:45:08,Zopo,68.99,5.0
442,16.0,"Móvil - Zopo COLOR C3, 5 pulgadas, 4G, 16GB, Dual SIM, Azul",https://tiendas.mediamarkt.es/p/movil-zopo-color-c3-5-pulgadas-4g-1-1339786#specifications,08/25/18 - 18:45:09,Zopo,102.0,5.0
443,32.0,"Móvil - Apple iPhone 6S de 32GB con red 4G, pantalla retina HD de 4,7"" y cámara 12 mp, Plata",https://tiendas.mediamarkt.es/p/movil-apple-iphone-6s-de-32gb-con-red-1340267#specifications,08/25/18 - 18:45:10,Apple,529.0,4.7
444,32.0,"Móvil Sony Xperia X Compact Universal, 4.6"", 32GB, 3GB, Cámara 23 MP, Azul",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-compact-universal-4-1343139#specifications,08/25/18 - 18:45:11,Sony,468.0,4.6
445,32.0,"Móvil - Sony Xperia XZ, 23MP, 32GB, 5,2P red 4G, Full HD, RAM 3 GB, Negro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xz-23mp-32gb-52p-1343133#specifications,08/25/18 - 18:45:12,Sony,499.0,5.5
446,32.0,"Móvil - Motorola Moto Z, 32 GB, 5.5"", Cámara 13 Megapíxeles 4G, Negro ",https://tiendas.mediamarkt.es/p/movil-motorola-moto-z-32-gb-5-5-pulgadas-13-megapixeles-negro-1343128#specifications,08/25/18 - 18:45:16,Motorola,599.0,5.5
447,32.0,"Móvil - Sony Xperia XZ, 23MP, 32GB, 5,2P red 4G, Full HD, RAM 3 GB, Plateado",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xz-23mp-32gb-plateado-1343134#specifications,08/25/18 - 18:45:17,Sony,499.0,5.2
448,32.0,"Móvil - Sony Xperia XZ 23MP, 32GB, 5,2P red 4G, Full HD, RAM 3 GB, Azul",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xz-23mp-32gb-52p-1343135#specifications,08/25/18 - 18:45:18,Sony,499.0,5.2
449,32.0,"Móvil - Apple iPhone 6S de 32GB con red 4G, pantalla retina HD de 4,7"" y cámara 12 mp, Oro",https://tiendas.mediamarkt.es/p/movil-apple-iphone-6s-de-32gb-con-red-1340268#specifications,08/25/18 - 18:45:19,Apple,529.0,4.7
450,32.0,"Móvil - BQ Aquaris U Plus, Red 4G, DualSIM, 32 GB, 16Mpx, Negro ",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-plus-5-4g-dualsim-1341466#specifications,08/25/18 - 18:45:21,BQ,180.0,5.0
451,16.0,"Móvil - Wiko Lenny 3, 16GB, Dual Sim, 5 pulgadas, color Turquesa",https://tiendas.mediamarkt.es/p/movil-wiko-lenny-3-16gb-dual-sim-5-1343491#specifications,08/25/18 - 18:45:22,Wiko,74.9,5.5
452,16.0,"Móvil - Wiko Lenny 3 Gris, 16 GB, Dual Sim, 5 pulgadas",https://tiendas.mediamarkt.es/p/movil-wiko-lenny-3-16-gb-dual-sim-5-gris-1343490#specifications,08/25/18 - 18:45:25,Wiko,74.9,5.0
453,16.0,"Móvil - Zopo Flash G 5Plus, 5.5 Pulgadas, 4G, 16 GB, 13 MP, Huella dactilar, Azul",https://tiendas.mediamarkt.es/p/movil-zopo-flash-g-5plus-5-azul-1348118#specifications,08/25/18 - 18:45:29,Zopo,173.0,5.5
454,32.0,"Móvil - ZTE V8 Dual Sim, 5.2P, DS, 4G, 8N, 32GB, Oro",https://tiendas.mediamarkt.es/p/movil-zte-v8-dual-sim-5.2p-ds-4g-8n-32gb-1359103#specifications,08/25/18 - 18:45:32,ZTE,270.0,5.5
455,32.0,"Móvil - ZTE V8, Dual Sim, 5.2P, DS, 4G, 8N, 32GB, Gris",https://tiendas.mediamarkt.es/p/movil-zte-v8-5-2-4g-8n-32gb-gris-1359104#specifications,08/25/18 - 18:45:33,ZTE,269.0,5.5
456,32.0,"Móvil - Meizu MX6, red 4G, Dual Sim, 32 GB, Gris",https://tiendas.mediamarkt.es/p/movil-meizu-mx6-red-4g-32-gb-gris-1362325#specifications,08/25/18 - 18:45:34,Meizu,264.0,5.5
457,128.0,"Móvil - iPhone 7 PLUS (PRODUCT)RED de 128GB, pantalla Retina HD de 5.5"" y doble cámara",https://tiendas.mediamarkt.es/p/movil-iphone-7-plus-red-de-128gb-1360801#specifications,08/25/18 - 18:45:35,Apple,889.0,5.5
458,32.0,"Móvil - iPhone 7 PLUS (PRODUCT)RED de 256GB, pantalla Retina HD de 5.5"" y doble cámara",https://tiendas.mediamarkt.es/p/movil-iphone-7-plus-edicion-red-256gb-1360802#specifications,08/25/18 - 18:45:39,Apple,1129.0,5.5
459,128.0,"Móvil - Apple iPhone SE, 128 GB, Red 4G, Pantalla retina de 4 pulgadas, 12 MP, Oro Rosa",https://tiendas.mediamarkt.es/p/movil-apple-iphone-se-oro-rosa-128gb-1360810#specifications,08/25/18 - 18:45:40,Apple,409.0,4.0
460,128.0,"Móvil - Apple iPhone SE, 128 GB, Red 4G, Pantalla retina de 4 pulgadas, 12 MP, Oro",https://tiendas.mediamarkt.es/p/movil-apple-iphone-se-oro-128-gb-1360809#specifications,08/25/18 - 18:45:41,Apple,409.0,4.0
461,16.0,"Móvil - Huawei P8 Lite Smart, 16GB, 4G, Dual SIM, Pantalla HD de 5"", Cámara de 13 mpx, Dorado",https://tiendas.mediamarkt.es/p/movil-huawei-p8-lite-smart-16gb-4g-1348498#specifications,08/25/18 - 18:45:42,Huawei,191.0,5.5
462,16.0,"Móvil - ZTE A610, 5'', HD, Red 4G, 16 GB, 2 GB RAM, 13 MP + 5 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-zte-a610-5-pulgadas-red-4g-16-dorado-1348150#specifications,08/25/18 - 18:45:45,ZTE,149.0,5.5
463,16.0,"Móvil - ZTE A610, 5'', HD, Red 4G, 16 GB, 2 GB RAM, 13 MP + 5 MP, Plata",https://tiendas.mediamarkt.es/p/movil-zte-a610-5-pulgadas-red-4g-16-plata-1348149#specifications,08/25/18 - 18:45:49,ZTE,149.0,5.5
464,32.0,"Smartphone - Wiko U FEEL PRIME, 5"", FullHD, Sensor de huella personalizable, 32 GB, 4G, Color Antracita",https://tiendas.mediamarkt.es/p/smartphone-wiko-u-feel-prime-5-full-1343493#specifications,08/25/18 - 18:45:50,Wiko,265.0,5.5
465,32.0,"Smartphone - Wiko U FEEL PRIME, 5"", FullHD, Sensor de huella personalizable, 32 GB, 4G, Color Dorado",https://tiendas.mediamarkt.es/p/smartphone-wiko-u-feel-prime-5-full-1343494#specifications,08/25/18 - 18:45:51,Wiko,265.0,5.5
466,8.0,"Móvil - Motorola Moto G de 3ª Generación 8GB, 4G, Negro",https://tiendas.mediamarkt.es/p/movil-motorola-moto-g-de-3-generacion-1289216#specifications,08/25/18 - 18:45:52,Motorola,198.0,5.0
467,8.0,Móvil - Samsung Galaxy Grand Prime Plateado de 8GB con 4G y pantalla de 5 pulgadas,https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-grand-prime-plate-1289649#specifications,08/25/18 - 18:45:56,Samsung,159.0,5.0
468,8.0,Móvil - Samsung Galaxy Grand Prime Blanco de 8GB con 4G y pantalla de 5 pulgadas,https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-grand-prime-blanc-1289651#specifications,08/25/18 - 18:45:59,Samsung,146.0,5.5
